reference	candidate	human_score
Sun Yifeng said while reading praises to Shuji Nakamura that Professor Shuji Nakamura is a pioneer in sustainable energy technology.	Sun Yifeng stated in his speech that the Professor Shuji Nakamura was a pioneer in sustainable energy technologies.	0.8257638315441784
Das bedeutet, man kann die Scheibe bis in eine Tiefe von 80 Fuß sehen.	Das bedeutet, man kann die Scheibe bis in einer Tiefe von 25 Metern sehen.	0.8340214698596202
With the approval of the relevant departments of China, it was painted by Cai Changkui, the former curator of the Tianjin Folklore Museum (Temple of the Queen of Heaven) from 1991 to 1994.	With the approval of the relevant departments of the state, it was drawn by Cai Changkui, former curator of Tianjin Folk Museum (Tianhou Palace) from 1991 to 1994.	0.8425543600330306
Эта политика сохраняет работников на рабочих местах с сокращением часов и оплаты, а правительство частично компенсирует недостающую часть заработной платы.	Эта политика позволяет работникам работать по сокращенному графику и получать меньшую зарплату, при этом правительство компенсирует часть недополученных зарплат.	0.0
Часть света, который излучает Земля, поглощается дырой, но часть его как бы огибает ее и возвращается обратно к нам.	Часть света с Земли падает, но часть попадает в линзы и возвращается к нам.	0.5898313082458417
Моё сердце забилось быстрее, голова закружилась, пытаясь понять то, что открылось передо мной.	Мое сердце быстро билось, голова голова была голова, пытаясь понять, что именно стояло передо мной.	0.5505092210294522
However, if we could detect those earliest moments, it will get us closer to understanding the Big Bang and enable us to ask some of the most difficult and, at the same time, most intangible questions.	But if we can detect those earliest moments, it will also take us a step closer to understanding the Big Bang, and allow us to ask some of the most difficult, and at the same time, elusive questions.	0.9496284062758051
Пара из Калифорнии, обедавшая со своим щенком в парке для собак, испытала на себе второе, когда разгневанная женщина распылила в них газ из перцового баллончика за отказ надеть маски... во время еды.	Калифорнийская пара, обедающая со своим щенком в собачьем парке, пережила второе, когда разъяренная женщина распылила на них перцовый баллончик за отказ замаскироваться... во время еды.	0.16515276630883569
In terms of the physical and mental health of minors, the draft for comments proposes to prohibit the sale of alcoholic beverages to minors, and meanwhile, restricts the place for the sale of alcoholic beverages, and those violating the provisions will be ordered by the market supervision and management departments to make corrections and be punished by a fine of RMB30,000 Yuan.	In terms of the physical and mental health of minors, the Draft for Comments proposes that it is forbidden to sell alcoholic beverages to minors, and at the same time, the sales location of alcoholic beverages is restricted. For those who violate the regulations, the market supervision and management department will order corrections and impose a fine of 30,000 yuan.	0.9108175061932288
За последние 24 часа в 19 провинциях либо почти не зафиксировано смертельных случаев, либо сообщается о единичных случаях.	За последние 24 часа в 19 провинциях почти не было зарегистрировано случаев смерти или был зарегистрирован только один умерший.	0.8257638315441784
Если вы читаете PDF-файл, вы не можете изменить размер и стиль текста.	Если вы читаете PDF-файл, вы не можете изменить размер или стиль текста.	0.8257638315441784
И однажды в ходе работы я спросила компьютер,  что он думает о поездке в Австралию.	Итак, однажды я работал со своим компьютером, чтобы спросить его, что он думает о поездке в Австралию.	0.485743430320105
"""Я молюсь Всевышнему Богу, чтобы окружил он умершего Его Святой Милостью, встретил его в Своем богатом раю вместе с мучениками и добротелями."	"""Я молюсь Всемогущему Богу окружить умершего Своим Святым Милосердием, приветствовать его в Его огромном раю рядом с шухадаа и добродетельным."	0.6606110652353427
Они выглядят так, будто замерли в некоем «объятии»,	Они выглядят так, как будто они застыли в каких-то объятиях.	0.4128819157720892
Bitte führen Sie den nächsten Vorgang aus	Bitte folgen Sie dem nächsten Vorgang	0.8257638315441784
Если она удаляется, звук становится тише.	Если он уходит далеко, он становится слишком тихим.	0.5161023947151115
Будущее начинается в том, что  мы создаём и строим прямо сейчас.	Будущее продолжается от того, что мы строим и создаем прямо сейчас.	0.37534719615644474
Я захотел создать онлайн платформу по регулированию качества воздуха, которая выявит закономерности в загрязнении, заглянет в будущее и определит, чего нам следует ожидать.	Я хотел создать онлайн-платформу для управления качеством воздуха, которая бы раскрывала тенденции загрязнения и проектировала будущее, чтобы определить, каких результатов можно ожидать.	0.37534719615644474
However, if you want to enter this industry, then training is a great option, especially for those who are extremely not self-disciplined.	But if you plan to enter this industry, training is indeed a very good choice, especially for those who have extremely weak self-control.	0.8257638315441784
Ich kontaktierte Apple Support-Spezialisten, und einer schlug vor, das iPhone zu bereinigen und ganz von vorn anzufangen, und ein anderer bot gar keine richtigen Vorschläge an, weil das Problem über alles hinausgeht, was sie anbieten können.	Nachdem ich zwei Spezialisten des Apple Support kontaktiert hatte, schlug einer vor, dass ich mein iPhone löschen und neu anfangen sollte, während ein anderer keine wirklichen Vorschläge machte, da das Problem über das hinausgeht, was sie tun können.	0.842279108175062
¿Aus irischer Sicht sind wir natürlich der Meinung, dass eine Fristverlängerung einem Austritt ohne Abkommen vorzuziehen ist“, so Coveney. ¿Ich denke aber, dass es einen guten Grund geben muss, um eine Fristverlängerung zu erbitten.“	„Aus irischer Sicht denken wir natürlich, dass eine Verlängerung besser wäre als kein Abkommen“, sagte Coveney. „Aber ich denke, es müsste einen guten Grund geben, um eine Verlängerung zu beantragen.“	0.8257638315441784
Ich werde das aber in den Unterlagen notieren.	Ich werde dies jedoch in den Aufzeichnungen vermerken.	0.8257638315441784
Или для незрячих. Найти им применение в повседневной бытовой технике, в учебных заведениях, в офисах.	Или для слепых, бытовой техники - в образовательной среде, в офисе.	0.0
Die ASIO müsste nur nachweisen, dass die Befragung „erheblich zur Sammlung von Informationen“ über ausländische Einmischung beiträgt, was das Hauptziel des Gesetzes zu sein scheint.	"ASIO müsste lediglich zeigen, dass die Befragung ""wesentlich zur Sammlung von Informationen"" über ausländische Einmischung beitragen würde, die das Hauptziel des Gesetzentwurfs zu sein scheint."	0.8257638315441784
Айсберги вокруг выплывали из воды почти на 200 футов. И я не могла не удивляться тому, что это одна снежинка поверх другой, год за годом.	Айсберги вокруг меня были почти в 200 футах от воды, и я мог только не удивляться, что это была одна снежинка поверх другой снежинки, год за годом.	0.3058384561274735
Если мы хотим, чтобы ИИ развивался для помощи человеку, мы должны определить цели и стратегии, которые зададут этот путь сейчас.	Если мы хотим, чтобы ИИ развивался таким образом, чтобы он помогал людям, нам нужно определить цели и стратегии, которые позволяют сделать этот путь уже сейчас.	0.33030553261767137
Корреспондент Би-би-си в Мадриде Гай Хеджкоу сообщает, что особое беспокойство вызывают заражения среди молодых людей, которые собираются большими компаниями по ночам.	Гай Хеджко из Би-би-си в Мадриде говорит, что заражение среди молодежи вызывает особую обеспокоенность, так как ночью они собираются в больших количествах в городах.	0.0
Swindle; they used to be the swindler company Longtou Renovation, then it’s changed to Damei, and now it seems they have closed down and changed into something else.	Darn, they are the original deceiving leading decoration, and now they are changed to Damei, it seems that it has closed down and changed to something else.	0.8761354252683733
Я поделюсь парой действий, которые следует выполнить на своем устройстве, хорошо?	Я поделюсь с вами парой шагов, которые нужно выполнить на вашем устройстве, хорошо?	0.8257638315441784
„Im Grunde wird sie gut sein für Europa, da sie einen einfacheren Handel mit Gütern erlauben wird, aber sie wird sehr einschränkend für uns sein in Bezug auf Dienstleistungen.	„Es wird im Wesentlichen gut für Europa sein, weil er einen leichteren Handel mit Waren ermöglicht, aber sehr hemmend für uns in der Frage der Dienstleistungen.“	0.8340214698596202
К счастью, мы сейчас на безопасном расстоянии, в Лонг-Бич в Калифорнии.	К счастью, мы находимся на этом безопасном расстоянии в Лонг-Бич, Калифорния.	0.37534719615644474
Но мы должны спросить: возможно ли, что наша Вселенная это всего лишь след какой-то более значимой истории?	Но мы должны спросить: возможно ли, что наша Вселенная-это просто шлейф какой-то великой истории?	0.5898313082458417
Этот тренажер оказался очень полезным для обучения слепых водителей, а также для быстрой проверки идей по использованию разных видов специальных интерфейсов.	Этот симулятор также был очень полезен для обучения слепых водителей, а также для быстрого тестирования различных типов идей для различных типов невизуальных пользовательских интерфейсов.	0.3440682631434077
Я хочу, чтобы вы задумались на секунду о том, что почти все наши знания о Вселенной получены благодаря свету.	Я хочу попросить всех вас на секунду задуматься над тем простым фактом, что большая часть того, что мы знаем о Вселенной, приходит к нам из света.	0.158800736835419
У нас есть технологии,  анализирующие данные о нас, даже такие данные как пол или раса, чтобы определить, можем  ли мы получить кредит.	У нас есть технология, которая просматривает наши данные, даже данные, касающиеся нашего пола или нашей расы, чтобы определить, можем ли мы получить кредит или нет.	0.0
„Wir möchten nicht, dass sich Facebook wie ein Wettrennen anfühlt“, sagte das Unternehmen in einer Stellungnahme.	„Wir wollen nicht, dass sich Facebook wie ein Wettbewerb anfühlt“, sagte das Unternehmen in einer Erklärung.	0.8257638315441784
Или — не являемся ли мы лишь одной из ветвей мультивселенной — у каждой из которых был свой Большой взрыв в прошлом? Может, с черными дырами и их «песнями», или без них, может с разумной жизнью, а возможно и без — они не в нашем прошлом, не в нашем будущем, но каким-то образом связаны с нами?	Или, возможно, мы просто ответвление мультивселенной — каждая ветвь со своим Большим Взрывом в прошлом — может быть, некоторые из них с черными дырами, играющими на барабанах, может, некоторые без — может быть, некоторые с разумной жизнью, а некоторые без — не в нашем прошлом, не в нашем будущем, но как-то фундаментально связаны с нами?	0.08095723838668423
Другие члены парламента раскритиковали Твиттер за то, что он оставил твиты доступными.	Другие депутаты раскритиковали Twitter за то, что твиты оставались видимыми.	0.4128819157720892
И здесь мы упорно проводим эти эксперименты, делаем расчеты, пишем программы.	И здесь мы лихорадочно строим эти эксперименты, делаем эти расчеты, пишем эти компьютерные коды.	0.5898313082458417
Отпустите кнопку питания.	Отпустите кнопку питания.	0.8257638315441784
Его разобрали и переставили в нем вибрирующие элементы. Вибрация используется для передачи водителю информации о скорости, а также для руководства по использованию педалей газа и тормоза.	Мы выпотрошили его и переставили вибрирующие элементы по-разному, и мы приводим их в действие, чтобы передать информацию о скорости, а также инструкции по использованию педали газа и тормоза.	0.44237348118438125
Теперь плохие новости: озеро Тахо не такое чистое, не такое прозрачное, каким было, когда он переехал сюда больше двух десятилетий назад.	Теперь плохая новость: озеро Тахо не так чисто, не так ясно, как это было раньше, когда он переехал сюда более двух десятилетий назад.	0.0
Allerdings scheinen der Präsident Donald Trump und der indische Premierminister Narendra Modi, die vor Kurzem gemeinsam auf einer Mega-Kundgebung in Houston triumphierend sprachen, immun gegen die Ideen von Gandhi zu sein, obwohl sie während der Veranstaltung ein Lippenbekenntnis abgelegt haben. Beide sind Rechtspopulisten, die mit wenig Respekt für Toleranz regieren, und haben erfolgreich Weiße und Hindus in ihren jeweiligen Ländern als Wählergruppe mobilisiert und Spaltung und soziale Feindseligkeit geschürt.	Doch Präsident Donald Trump und der indische Premierminister Narendra Modi, die kürzlich triumphierend eine gemeinsame Mega-Rallye in Houston ansprachen, scheinen Gandhis Ideen gegenüber undurchdringlich zu sein, obwohl sie bei der Veranstaltung Lippenbekenntnisse zu ihm ablegten. Beide sind Rechtspopulisten, die mit wenig Mitgefühl oder Toleranz regiert haben, erfolgreich Weiße und Hindus in ihren jeweiligen Ländern als Wahlblöcke mobilisiert und Spaltung und sozialen Antagonismus geschürt haben.	0.8642994797687862
Есть сегодня очень сложный проект: ЛИГО (Лазерно-интерферометрическая гравитационно-волновая обсерватория) — она отслеживает отклонения в колебаниях пространства, мельчайшие — на величину ядра атома на 4 километра.	На Земле строятся очень трудолюбивые эксперименты - один под названием LIGO - который обнаружит отклонения в сжатии и растяжении пространства менее чем на долю ядра атома на протяжении четырех километров.	0.2949156541229209
Please immediately notify the delivery person that we are still waiting.	Please notify the delivery person immediately, we are still waiting	0.8340214698596202
McNuggets, without the McNuggets sauce.	Chicken McNuggets, no McNuggets	0.8670520231213873
Therefore, Zhang Zhongmou thinks it is ironic for Intel to work on wafer foundry.	As such, Zhang Zhongmou felt it was ironic for Intel to enter the foundry.	0.8257638315441784
"""Благодаря всем этим качествам и достоинствам покойный Махмуд Гуемама заслужил уважение и доверие жителей Таманрассета, которые выбирали его представлять их интересы в Национальной народной ассамблее (APN) на несколько сроков, в течение которых он был послом и защитником интересов региона и желаний своего народа, и даже представителем и делегатом всех жителей Алжира"", - написал президент республики."	«Все эти качества и ценности снискали покойному Махмуду Гемаме уважение и доверие народа Таманрассета, который избрал его представлять их в Народном национальном собрании (АПН) в течение нескольких сроков, в течение которых он был послом и защитником интересов региона и чаяний его народа, и даже представителем и представителем всех алжирцев», — написал президент Республики.	0.3176014736708379
Дома получается гораздо скромнее.	Дома это звучит как-то разочаровывающе.	0.0
Сегодня я сосредоточена на технологиях,  которые будут с нами завтра и через 10 лет.	Итак, сегодня я сосредоточен на технологиях завтрашнего дня и на 10 лет вперед.	0.3176014736708379
На данный момент Центры по контролю и профилактике заболеваний Кореи используют три метода определения штаммов COVID-19: полногеномный анализ, таргетный анализ ДНК (например, на мутации шиповидного белка) и ПЦР-тест.	В настоящее время Корейские центры по контролю и профилактике заболеваний используют три метода для выявления вариантов COVID-19: анализ всего генома, анализ целевой ДНК (мутации, такие как спайковый белок) и ПЦР-тест.	0.8257638315441784
"""We care for the people of the world and strive for the greater good while pursuing our own development. ”"	"""The Chinese people not only want a good life for themselves, but also for the people of other countries."""	0.8477842031379026
“Over-age migrant workers on some construction sites may account for more than half.	"""Some construction sites are estimated to account for more than half of the overage migrant workers."	0.872557118084228
Я компьютерный инженер, и я был уверен, что мне не справиться с этой проблемой с помощью кода.	Я инженер-компьютерщик, и я был уверен, что не смогу найти выход из этой проблемы загрязнения воздуха.	0.5161023947151115
It’s learnt that Tianshan District and Shayibake District are high-risk areas of the pandemic.	It is reported that Tianshan District and Shayibak District are high-risk areas for the epidemic.	0.8257638315441784
Проект заключался в создании самоуправляемого автомобиля-робота.	Теперь речь шла о создании роботизированного автомобиля, который может ездить сам по себе.	0.38112176840500533
EU promotes strategic partnership with Asia	EU promotes strategic partnership with Asia	0.8285163748967795
Dem Minister zufolge „sind die Beziehungen zwischen Abu Dhabi und Moskau strategisch.“	Dem Beamten zufolge sind „die Beziehungen zwischen Abu Dhabi und Moskau von strategischer Bedeutung.“	0.8257638315441784
В связи с тем, что коронавирус все еще бушует на всей территории Индии, которая занимает третье место в мире по количеству выявленных случаев, церемония будет транслироваться в прямом эфире на государственном телевидении и число ее участников и зрителей будет ограничено, по информации из Вишва Хинду Паришад, или Всемирной организации индусов, индуистской националистической группы, которая является союзником БДП.	Поскольку коронавирус все еще свирепствует по всей Индии, которая сообщила о третьем по величине количестве заболевших в мире, церемония будет транслироваться в прямом эфире по государственному телевидению, а число участников и зрителей будет ограничено, согласно Vishwa Hindu Parishad, или Всемирной индуистской организации, индуистской националистической группе, связанной с БДП.	0.0
Среди прошлых посетителей была принцесса Диана в 1983 г., волосы которой загорелись из-за искры от брошенной во время тренировки гранаты.	Предыдущие гости включают принцессу Диану, волосы которой загорелись благодаря искре от гранаты, брошенной во время учений в 1983 году.	0.21730627145899428
А озеро ежегодно посещает 15 миллионов человек – вместе с мусором, который они оставляют.	И 15 миллионов человек ежегодно посещают озеро - вместе с мусором, который они оставляют.	0.0
Сожмем их до 60 км в диаметре.	Так что теперь мы собираемся раздавить их до 60 километров в поперечнике.	0.3440682631434077
Вашингтон приказал Китаю закрыть офис в Хьюстоне “для защиты американской интеллектуальной собственности и персональных данных американцев”.	Вашингтон приказал Китаю закрыть офис в Хьюстоне, «чтобы защитить американскую интеллектуальную собственность и личную информацию американцев».	0.0
Человечество эволюционирует медленно, со временем исправляя проблемы во взаимодействии людей  и окружающей среды.	Люди развиваются медленно, со временем исправляя проблемы во взаимодействии людей и окружающей среды.	0.0
Он также подарил нам велосипед и 2500 рупий.	Он также предоставил цикл и 2500 рупий.	0.5898313082458417
Все это время, их песня звучит в космосе.	Эта песня звучит в космосе все это время.	0.5161023947151115
[Solidary peak] means the topic is artificially heated, quickly rushing to the trending topics list and attracting public attention; [Zigzag] refers to periodic heating, ensuring that topic stays on the trending topics list; [Cliff] means collective evacuation; after the topic has played its “function”, they received a new task and rushed to a new battlefield.	"[solitary peak] that is, artificial heating, quickly rushed to the hot search list, attracting public attention; [zigzag] is periodic heating to ensure that the topic is entrenched in the hot search list; [cliff] is collective evacuation, the hot search has played its ""function"", received a new task and rushed to a new battlefield."	0.9587118084227911
Дарвин утверждал, глядя на этот цветок: «Я предполагаю кое-что эволюционировало совместно с ним».	И Дарвин сказал, глядя на этот цветок: «Я предполагаю, что что-то совпало с этим».	0.4128819157720892
Вот это растение, которое обожают насекомые в Южной Африке. В процессе эволюции они приобрели длинный хоботок, чтобы доставать нектар со дна.	Это растение, которое насекомые в Южной Африке просто обожают, и они развились с длинным хоботком, чтобы добывать нектар на дне.	0.0
Shipping is fast!	Logistics is fast!	0.8257638315441784
Пока правительство отказывается освободить около 600 пленных талибов, которых оно называет особо опасными преступниками, и предложило выпустить на свободу других пленников.	До сих пор правительство отказывается освободить почти 600 заключенных талибов, которых оно называет известными преступниками, и предлагало бесплатные альтернативы.	0.651918814376983
А вот этого Эйнштейн не понял — если взять наше Солнце и сжать его до 6 километров в диаметре, то есть массу в 1 млн раз тяжелее Земли уместить в объекте диаметром в 6 км, то получится черная дыра, настолько плотная, что прошедший слишком близко от нее свет никогда уже не вырвется. Мрачная тень во вселенной.	Чего Эйнштейн не осознавал, так это того, что если взять наше Солнце и раздавить его до шести километров — то есть взять массу, в миллион раз превышающую массу Земли, и раздавить его до шести километров в поперечнике, то получится черная дыра, объект настолько плотный, что, если бы свет отклонился слишком близко, он никогда не убежал бы — темная тень на фоне Вселенной.	0.2064409578860446
Посадим в него слепого человека - и делу конец, правда?»	Мы просто посадили в него слепого человека, и все готово, верно?	0.37534719615644474
The girl who raised donations by acting as a target on the street was warned	"Girls on the street ""target"" fundraising was warned."	0.8257638315441784
Putin first reviewed the fleet in the waters of the Kronstadt Naval Base in the Baltic Sea.	Putin first reviewed the parade of ships in the waters of the Kronstadt naval base in the Baltic Sea.	0.8340214698596202
Vielleicht waren es einmal Sterne, die zu zwei Schwarzen Löchern kollabierten, jedes mit einer Masse zehnmal so groß wie die der Sonne.	Vielleicht begannen sie als Sterne und kollabierten zu zwei Schwarzen Löchern - jedes zehnfache der Masse der Sonne.	0.8348472336911643
"Теперь сотрудники опасаются, что это посетители вооружили их смертельным оружием ""ради смеха"", чтобы подкрепить их нападения, и, по словам очевидцев, обезьяны даже шарили в ящиках с инструментами."	Теперь служители опасаются, что посетили «ради смеха» дают им смертельно опасные предметы, подстрекая к нападениям. Они также видели, как обезьяны сами роются в ящиках с инструментами.	0.158800736835419
Sechs Jahre Gefängnis für die Eltern eines 5 Monate alten Kindes, das in einen Koffer gestopft und danach in einen Müllcontainer geworfen wurde	Eltern von 5 Monaten, die in Koffer gestopft und in Müllcontainer geworfen werden, bekommen 6 Jahre Gefängnis	0.9771538645747316
Вот чему я научился: когда мы решаемся на сложное предприятие, которое способствует тому, во что мы твёрдо верим, важно фокусироваться на успехе и учитывать последствия бездействия.	То, что я узнал, так это то, что, приступая к сложным усилиям, которые продвигают дело, в которое мы твердо верим, важно сосредоточиться на возможности успеха и рассмотреть последствия бездействия.	0.1423730744041687
«Это не просто игра в кошки-мышки», – сказал Хьюм о цели, с которой проводятся брифинги для прессы.	"""Это не просто игра в мяч"", - сказал Хьюм о предназначении пресс-конференций."	0.37534719615644474
Строгие меры безопасности у консульства США в Чэнду, Китай	Жесткое присутствие службы безопасности возле консульства США в Чэнду, Китай	0.0
Pan Chengfeng is still a bomb disposal expert, but in the release date announcement trailer, Andy Lau’s new role is more complex: after breaking his leg, he attaches a prosthetic leg, and then defuses a bomb while being chased by Sean Lau and taking instructions from his ex-girlfriend Ni Ni.	It's still the Shock Wave, but we can feel the complexity of Liu Dehua's new role from the preview: he breaks a leg, puts on a prosthetic leg, is chased by Liu Qingyun, who is also a bomb disposal expert, and is directed by his ex-girlfriend Ni Ni.	0.9661436829066887
И делая это, я закодировала все  возможные виды предубеждений.	И при этом я кодировал всевозможные предубеждения.	0.5898313082458417
До этого господин Блэр уже заявил в интервью, что Британия и ЕС все еще могут договориться по поводу Брекзита до конца года.	Ранее в интервью г-н Блэр сказал, что Великобритания и ЕС все еще могут заключить сделку по Brexit до конца года.	0.4128819157720892
Он сказал, что некоторые работники получают с пособий больше денег, чем получали с зарплаты.	Он сказал, что некоторые рабочие собирали больше, чем зарабатывали на работе.	0.37534719615644474
Вы видите середину цветка: насекомое должно засунуть хоботок прямо в середину и добраться до самого дна этой трубочки, чтобы получить нектар.	И в основном, то, что должно делать насекомое — мы находимся в середине цветка — оно должно засунуть свой маленький хоботк прямо в середину этого и до нектарной трубки, чтобы добраться до нектара.	0.13318771476519004
Нажмите «Настройки».	Нажмите Настройки.	0.8257638315441784
Прошли десятилетия, прежде чем был изобретен термин «черная дыра», и люди осознали, что они являются реальными астрофизическими объектами — фактически, это очень массивные звезды в посмертном состоянии, катастрофическим образом разрушившиеся в конце своего жизненного цикла.	Прошли десятилетия, прежде чем был придуман термин «черная дыра», и люди поняли, что черные дыры являются реальными астрофизическими объектами - на самом деле они являются состоянием смерти очень массивных звезд, которые катастрофически коллапсируют в конце своей жизни.	0.11468942104780265
Когда вы в последний раз  видели селфи на похоронах?	Когда вы в последний раз видели селфи на похоронах?	0.0
Это — пыльники лилии, умно сделанные так, что когда ничего не подозревающее насекомое садится на них, пыльник переворачивается и ударяет его по спине, осыпая большим количеством пыльцы, с которым насекомое потом отправляется к другому растению.	Это муравьи лилии, ловко сделанные так, что когда ничего не подозревающее насекомое приземляется на нее, мурашка переворачивается вверх и ударяет ее по спине с большим грузом пыльцы, с которой она затем переходит к другому растению.	0.47186504659667333
Und daraus entstehen neue Möglichkeiten für die EDV.	Und daraus ergeben sich neue Möglichkeiten für das Rechnen.	0.8670520231213873
Трехмерная звуковая система пинг, вибрирующий жилет, руль со звуковыми сигналами, специальная нога-протез, и даже обувь, оказывающая давление на ногу.	Так что, начиная с трехмерной звуковой системы пинга, вибрирующего жилета, колесика с голосовыми командами, полоски для ног, даже обуви, которая оказывает давление на ногу.	0.3440682631434077
Wang Yi Meets with Malawian Foreign Minister Francis Kasaila	Wang Yi Meets with Malawi Foreign Minister Casella	0.8477842031379026
Следовательно, мы готовы помогать вам с любыми вопросами или беспокойствами, которые у вас могут возникнуть перед тем как разместить заказ, или после того, как вы получили свой заказ.	Поэтому мы готовы помочь вам с любыми вопросами или проблемами, которые могут возникнуть у вас до размещения заказа или после его получения.	0.8257638315441784
Я подумала об эволюции технологий, которая привела меня к тому, где я оказалась тогда, — как первые цветные фотографии были откалиброваны по коже белых женщин, а значит, цветные фотографии были  не приспособлены к тёмным лицам.	Я вспомнил эволюцию технологии, которая привела меня туда, где я был в тот день - как первые цветные изображения были откалиброваны по коже белой женщины, а это означало, что цветная фотография была смещена против черных лиц.	0.35389878494750504
Пожалуйста, дайте еще 15 минут, чтобы добраться сюда.	Пожалуйста, дайте ему еще 15 минут.	0.8257638315441784
Compared with the all-round market positioning of LCD TV, laser TV is obviously more focused on the large screen market, or laser TV itself is a product of big screen.	Compared with the market positioning of LCD TVs, laser TVs are obviously more focused on the large-screen market, or that laser TVs themselves are products of large-screens.	0.8670520231213873
Die sind in ärmeren Ländern entscheidend, aber nicht in der reichen entwickelten Welt.	Das ist in ärmeren Ländern sehr wichtig, aber nicht in der reichen entwickelten Welt.	0.8257638315441784
Although it will take some more weeks to collect sufficient evidence, observation and early proof from doctors have provided some clues.	While it will take weeks to collect enough data, doctors' observations and early evidence provide some clues.	0.8257638315441784
In particular, people have enough time during the long “National Day” holiday, so people are more willing to travel and consume, which not only meet the demand for “spiritual” consumption, but also reflect the upgrading of residents' consumption.	"In particular, catching up with the ""Eleventh"" National Day holiday, the time is more ample, and people are more willing to travel and consume, which can not only meet the spiritual level of consumer demand, but also reflect the consumption upgrade of residents."	0.9223781998348473
Нажмите список в пункте «Автоматически выключать питание после» и выберите время до выключения электронной книги #PRS_ORG#.	Нажмите на список рядом с «Автоматическое выключение после» и выберите время, прежде чем ваш eReader «PRS» ORG выключится.	0.8340214698596202
Я называю его хитродиан.	Я иногда думаю об этом как об инсидиуме.	0.5161023947151115
Ich sehe, dass Sie bei einem Restaurant bestellt haben, das selbst liefert.	Ich kann sehen, dass Sie in einem Restaurant bestellt haben, das seine eigene Lieferung macht.	0.8340214698596202
Для этого используется первоначальный измеритель параметров.	Для этого мы используем начальную единицу измерения.	0.0
In the further investigation, the police found that Huang XX had passed through the Naijigou Checkpoint at 17:07 on July 13.	In further investigation, the police found that Huang Moumou had passed Naijigou Checkpoint at 17:07 on July 13th.	0.8670520231213873
В 2020 г. исполняется сто лет со дня бродвейского дебюта первой профессиональной совместной работы одного из легендарных дуэтов театра мюзиклов, Ричарда Роджерса и Лоренца Харта.	В 2020 году исполняется сто лет со дня дебюта на Бродвее первого профессионального сотрудничества одного из самых легендарных дуэтов музыкального театра - Ричарда Роджерса и Лоренца Харта.	0.0
